District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bakırköy,40.9835414,28.8679735,Metropol Kitabevi,40.985012747298924,28.87348520631204,Bookstore
Bakırköy,40.9835414,28.8679735,Green Salads,40.97777171784256,28.871239619530307,Salad Place
Bakırköy,40.9835414,28.8679735,Zara,40.97777790554281,28.871123249562572,Clothing Store
Bakırköy,40.9835414,28.8679735,Prime Fitness,40.98977720489859,28.87120241729773,Gym / Fitness Center
Bakırköy,40.9835414,28.8679735,Ova Fırını,40.98209851365635,28.876350928866035,Bakery
Bakırköy,40.9835414,28.8679735,Dermart (Bakırköy),40.9894639572299,28.87136478478215,Spa
Bakırköy,40.9835414,28.8679735,Panda Coffee Box,40.979946,28.873049,Coffee Shop
Bakırköy,40.9835414,28.8679735,Makriköy Et Kebap,40.98165399412203,28.860107220655443,Restaurant
Bakırköy,40.9835414,28.8679735,Tavuk Dünyası,40.97778080947252,28.871136830319692,Fried Chicken Joint
Bakırköy,40.9835414,28.8679735,M.A.C,40.97745046217467,28.872094638551108,Cosmetics Shop
Bakırköy,40.9835414,28.8679735,Titanic Port Hotel Fitness - Spa,40.97772591577917,28.86950923916901,Gym
Bakırköy,40.9835414,28.8679735,TCDD - Bakırköy Lokali,40.97976432854047,28.869641872684777,Café
Bakırköy,40.9835414,28.8679735,Just Chik'n,40.977839251879836,28.873318146593796,Fried Chicken Joint
Bakırköy,40.9835414,28.8679735,Shanti Yoga Merkezi,40.97829696070973,28.869615226065648,Yoga Studio
Bakırköy,40.9835414,28.8679735,Coffee Noche,40.98978696954435,28.869919180870056,Café
Bakırköy,40.9835414,28.8679735,Sahne 74 - Yasemin Yalçın Sahnesi,40.978892217781535,28.873676420504744,Theater
Bakırköy,40.9835414,28.8679735,Tchibo,40.97774737847876,28.871467786902183,Coffee Shop
Bakırköy,40.9835414,28.8679735,Sephora,40.9775815363721,28.871684074401852,Cosmetics Shop
Bakırköy,40.9835414,28.8679735,Starbucks,40.978252440586786,28.873715191078695,Coffee Shop
Bakırköy,40.9835414,28.8679735,The Coorner İstanbul,40.97719,28.872782,Café
Bakırköy,40.9835414,28.8679735,Cookshop,40.977699748646494,28.872420771992008,Restaurant
Bakırköy,40.9835414,28.8679735,Susi Co,40.97785255976004,28.870247699824464,Sushi Restaurant
Bakırköy,40.9835414,28.8679735,GYMQTION,40.97770334706291,28.87344509343359,Gym / Fitness Center
Bakırköy,40.9835414,28.8679735,YeşilGusta Bistro,40.97918083139781,28.873953590790187,Café
Bakırköy,40.9835414,28.8679735,Roomies Restaurant & Cafe,40.97768576439741,28.871046062808993,Restaurant
Bakırköy,40.9835414,28.8679735,Sotto Pizza,40.988687220888764,28.87398226158737,Pizza Place
Bakırköy,40.9835414,28.8679735,Cake Factory,40.988633553604004,28.874040129964204,Cupcake Shop
Bakırköy,40.9835414,28.8679735,Tommy Hilfiger,40.97777080860326,28.871146175948756,Clothing Store
Bakırköy,40.9835414,28.8679735,Ataköy 5.Kısım Yürüyüş Parkuru,40.976919347661465,28.865184564218858,Track
Bakırköy,40.9835414,28.8679735,meraklı TURŞUCU,40.98429504509246,28.877706383788922,Health Food Store
Bakırköy,40.9835414,28.8679735,Akfırın Pastanesi,40.97916590675381,28.872365563575325,Bagel Shop
Bakırköy,40.9835414,28.8679735,Halil İbrahim Baklava,40.97878084604413,28.875009733083527,Bakery
Başakşehir,41.0825564,28.8004978,Tostçu Sezai Abi,41.08535587466003,28.801790683427896,Sandwich Place
Başakşehir,41.0825564,28.8004978,Sarıhan,41.08491125220502,28.804606410704743,Soup Place
Başakşehir,41.0825564,28.8004978,Denizkizi Balik Restorani,41.082029347388975,28.80517056656914,Seafood Restaurant
Başakşehir,41.0825564,28.8004978,Filmon Baskı Çözümleri a.ş,41.08262987321263,28.798355375686548,Print Shop
Başakşehir,41.0825564,28.8004978,Börekçi Sabri Usta,41.08023817384602,28.794430074436168,Bakery
Başakşehir,41.0825564,28.8004978,Ercan Steakhouse,41.088398541862055,28.802814348989436,Steakhouse
Başakşehir,41.0825564,28.8004978,Lezzet-i Şark,41.08531438167036,28.80461486724597,Kebab Restaurant
Başakşehir,41.0825564,28.8004978,Erciyes Cıvıklı Restaurant,41.077515047649335,28.805607310434045,Halal Restaurant
Başakşehir,41.0825564,28.8004978,BETA,41.08023051171309,28.790270569824916,Shoe Store
Başakşehir,41.0825564,28.8004978,İstanbul Elektronik,41.075858,28.802884,Coworking Space
Başakşehir,41.0825564,28.8004978,Baklavacı Mehmet Yıldırım,41.07751037694944,28.808737916211182,Dessert Shop
Başakşehir,41.0825564,28.8004978,Honda Sistem,41.08571518336149,28.795431754270933,Auto Dealership
Başakşehir,41.0825564,28.8004978,Kömür  Türk Mutfağı,41.07572145788726,28.798868112871652,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,T-MAX,41.08640240554576,28.801026278543496,Department Store
Başakşehir,41.0825564,28.8004978,Star Restaurant/bufe,41.07950353352807,28.79100738654896,Restaurant
Başakşehir,41.0825564,28.8004978,Sular Vadisi,41.08552691248973,28.809388246294482,Park
Başakşehir,41.0825564,28.8004978,Misstanbul Havuzbasi,41.09182001322572,28.804354270332244,Beach
Başakşehir,41.0825564,28.8004978,Yıllar Otomotiv Mercedes Benz - BMW Servis - Yedek Parça,41.074814334759644,28.809588321257092,Auto Garage
Başakşehir,41.0825564,28.8004978,Damla Büfe,41.08543365251125,28.79449631458699,Fast Food Restaurant
Başakşehir,41.0825564,28.8004978,Afiyet Et,41.087228515367464,28.802967392453002,Steakhouse
Başakşehir,41.0825564,28.8004978,Börekçi Sabri Usta,41.07775515267453,28.797096978937134,Bakery
Başakşehir,41.0825564,28.8004978,Fatih Damak Lokantası,41.07122938708602,28.79490760885372,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,Wagen Oto,41.078905249927764,28.805364977353335,Auto Garage
Başakşehir,41.0825564,28.8004978,Develi Pide,41.07865959543532,28.788380280365022,Restaurant
Başakşehir,41.0825564,28.8004978,Köfteci Yusuf,41.071537,28.80911,Kofte Place
Başakşehir,41.0825564,28.8004978,Saafi Döner,41.07373212628927,28.810556424024984,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,Deniz Volkswagen Otomotiv,41.078716764547885,28.807486836503426,Auto Garage
Başakşehir,41.0825564,28.8004978,Istanblue Oto,41.085896,28.795385,Auto Garage
Başakşehir,41.0825564,28.8004978,Borsa İstanbul Spor Tesisleri,41.086568231831805,28.805844949411927,Soccer Stadium
Başakşehir,41.0825564,28.8004978,Saraylı Restoran,41.08868699957952,28.800537073882285,Doner Restaurant
Başakşehir,41.0825564,28.8004978,Erciyes Saffran Restaurant,41.0764890183596,28.80214125422797,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,DMN Ayakkabı,41.07216588535777,28.795475490760882,Shoe Store
Başakşehir,41.0825564,28.8004978,Kuzubeyi,41.07592600759601,28.809415713512553,Steakhouse
Başakşehir,41.0825564,28.8004978,Nikon Teknik Servis,41.070907332777246,28.79526985051577,Camera Store
Başakşehir,41.0825564,28.8004978,Filmon ofset,41.082694658203195,28.79836993544412,Print Shop
Başakşehir,41.0825564,28.8004978,Happy Center İkitelli,41.08547074687163,28.804366818034545,Shopping Mall
Başakşehir,41.0825564,28.8004978,İsmek,41.09452614367294,28.806105660589875,Music Venue
Başakşehir,41.0825564,28.8004978,Toko yapı end san ve dış tic ltd şti,41.07048676210706,28.807997703552246,Construction & Landscaping
Başakşehir,41.0825564,28.8004978,Saruja Restaurant,41.097357,28.790898,Middle Eastern Restaurant
Başakşehir,41.0825564,28.8004978,Boran Etli Ekmek,41.07609235888494,28.80930857189406,Pide Place
Başakşehir,41.0825564,28.8004978,Omer Ogullari Yapi Market,41.095719489808836,28.79344835669919,Flea Market
Başakşehir,41.0825564,28.8004978,Gulagaci İskender & Kebap,41.06865392494666,28.806319707873964,Mediterranean Restaurant
Başakşehir,41.0825564,28.8004978,Köroğlu Türk Mutfağı,41.09655842416231,28.792518569723864,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,Molyer Ayakkabı Merkez,41.07329851572087,28.793714327821803,Department Store
Başakşehir,41.0825564,28.8004978,FadeOut Studios,41.0652485458239,28.805479620949267,Music Venue
Başakşehir,41.0825564,28.8004978,Erkam Yayinlari (Altinoluk),41.07334760233468,28.811978796400716,Bookstore
Başakşehir,41.0825564,28.8004978,Dilek Taştan Tasarım ve Moda Evi,41.093470667890756,28.80572730026395,Boutique
Başakşehir,41.0825564,28.8004978,Şamşa Cafe Restaurant,41.09953498654137,28.78936521528733,Restaurant
Başakşehir,41.0825564,28.8004978,Köfte Evi Barış Günal,41.089294748931145,28.79002658466869,Steakhouse
Başakşehir,41.0825564,28.8004978,Karacan BMW Servisi,41.08832372265906,28.802485645886456,Auto Garage
Başakşehir,41.0825564,28.8004978,Queen Lounge,41.095559,28.786629,Café
Başakşehir,41.0825564,28.8004978,Hilal Kuyumculuk,41.09806856432673,28.805360905091543,Jewelry Store
Başakşehir,41.0825564,28.8004978,Pelit Pastanesi,41.072847751237205,28.810748125961616,Dessert Shop
Başakşehir,41.0825564,28.8004978,Fama Mangal,41.064748907250205,28.79354646711164,Steakhouse
Başakşehir,41.0825564,28.8004978,Marka Dünyası,41.080932548047016,28.808618848934298,Shopping Mall
Başakşehir,41.0825564,28.8004978,Mersinli,41.0704778991136,28.810055091566433,Steakhouse
Başakşehir,41.0825564,28.8004978,Çöp Şişmekan,41.09383546933109,28.806115202851405,Çöp Şiş Place
Başakşehir,41.0825564,28.8004978,Vettore HOME CONCEPT,41.065495,28.794214,Furniture / Home Store
Başakşehir,41.0825564,28.8004978,Özverler Resim Ve Çerçeve,41.09048451461157,28.788976482377702,Arts & Crafts Store
Başakşehir,41.0825564,28.8004978,Damak Lokantası,41.08963714392835,28.79974203787455,Food Court
Başakşehir,41.0825564,28.8004978,Starbucks,41.06392987877781,28.80712889296243,Coffee Shop
Başakşehir,41.0825564,28.8004978,Dilek Pastanesi,41.07439823409134,28.81042196976297,Bakery
Başakşehir,41.0825564,28.8004978,Victoria's Secret,41.063268837111565,28.809128919872062,Lingerie Store
Başakşehir,41.0825564,28.8004978,H&M,41.06357228781747,28.806756217963997,Clothing Store
Başakşehir,41.0825564,28.8004978,Develi Pide,41.06533014699913,28.787544935405776,Food
Başakşehir,41.0825564,28.8004978,Ahmet Rasim Türk mutfağı,41.09720252473441,28.792305555637828,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,Halman Sofrasi,41.06729117907463,28.794184785818512,Turkish Restaurant
Başakşehir,41.0825564,28.8004978,Zebrano Mobilya,41.06641691053649,28.796587259704136,Furniture / Home Store
Başakşehir,41.0825564,28.8004978,sefa sofrasi,41.083228085908544,28.7886317966994,Turkish Home Cooking Restaurant
Başakşehir,41.0825564,28.8004978,Shell,41.08456056699404,28.810726454133526,Gas Station
Başakşehir,41.0825564,28.8004978,MOİ Sahne,41.062597010101776,28.806034894732576,Performing Arts Venue
Başakşehir,41.0825564,28.8004978,atış poligonu Başakşehir Poligon34,41.10044778747101,28.810218572616574,Gun Range
Başakşehir,41.0825564,28.8004978,Saloni Mobilya,41.06602192088787,28.795671537332765,Furniture / Home Store
Başakşehir,41.0825564,28.8004978,Bay Bey Dürüm,41.06733876434774,28.810943989841096,Kebab Restaurant
Başakşehir,41.0825564,28.8004978,Başakzade Cafe,41.0966170374411,28.788419322505867,Café
