District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Adalar,40.87625945,29.0910272621096,İnönü Evi Müzesi,40.87825141696279,29.093646818649535,History Museum
Adalar,40.87625945,29.0910272621096,Merit Halki Palace Hotel,40.87880172757172,29.09097430805375,Hotel
Adalar,40.87625945,29.0910272621096,L'isola Guesthouse,40.877038047389995,29.09613572865888,Bed & Breakfast
Adalar,40.87625945,29.0910272621096,Luz Café,40.87752815998176,29.09787666427395,Café
Adalar,40.87625945,29.0910272621096,Heybeliada Su Sporları Kulübü,40.88236481639743,29.089167427957218,Pool
Adalar,40.87625945,29.0910272621096,Türk Kızılayı Heybeliada Gençlik Kampı,40.87244641533856,29.086736956577308,Campground
Adalar,40.87625945,29.0910272621096,Heybeliada Su Sporları Klübü Havuzu,40.88202288326387,29.090129807503786,Pool
Adalar,40.87625945,29.0910272621096,Heybeli Sahaf,40.877544184214585,29.097792534754973,Bookstore
Adalar,40.87625945,29.0910272621096,Sandal,40.87152781298014,29.086536949903753,Beach
Adalar,40.87625945,29.0910272621096,Aqua Green Beach,40.88049760130214,29.090353846549988,Beach
Adalar,40.87625945,29.0910272621096,Ada Beach Club,40.870544428058054,29.08875824319016,Beach
Adalar,40.87625945,29.0910272621096,Huseyin Rahmi Gurpinar Muzesi,40.877223979069434,29.092228483907004,Museum
Adalar,40.87625945,29.0910272621096,Asaf Beach Club,40.879211086697225,29.088317014171135,Surf Spot
Adalar,40.87625945,29.0910272621096,heybeliada tenis kortu,40.87833710038309,29.09122050280752,Tennis Court
Adalar,40.87625945,29.0910272621096,heybeliada cicekli orman,40.878291118491994,29.090232060520865,Mountain
Adalar,40.87625945,29.0910272621096,Heybeliada  Bisiklet Turu,40.878425908776535,29.091640872866968,Bike Rental / Bike Share
Adalar,40.87625945,29.0910272621096,Merit Halki Palace Havuzu,40.87890886989283,29.091001858028104,Pool
Adalar,40.87625945,29.0910272621096,"Büyükada Açıkları (2 Mil KD, Yalova Hatti)",40.87419159806565,29.088505111451987,Boat or Ferry
Adalar,40.87625945,29.0910272621096,Merit Halki Palace Hotel Nargile Cafe,40.879412783810885,29.091095527700848,Café
Adalar,40.87625945,29.0910272621096,Heybeliada Lisan Okulu,40.875216706853166,29.08639184446625,University
Adalar,40.87625945,29.0910272621096,Cafe Cencey,40.87912908364364,29.09477656960659,Café
Adalar,40.87625945,29.0910272621096,Özdemir Pansiyon,40.87779976245096,29.0996399159859,Bed & Breakfast
Adalar,40.87625945,29.0910272621096,heybeliada iskele,40.87886488684365,29.09541847056339,Harbor / Marina
Adalar,40.87625945,29.0910272621096,SSK Moskova 100. Yil Stadyumu,40.88088855385174,29.09291901793473,Soccer Stadium
Adalar,40.87625945,29.0910272621096,HSSK Marina,40.88164300456155,29.090236415692512,Harbor / Marina
Adalar,40.87625945,29.0910272621096,Orhan Tepe Seyir Alani Heybeliada,40.881919404205156,29.090470650626635,River
Adalar,40.87625945,29.0910272621096,Heybelı ada su sporları,40.88179743203188,29.0889425313272,Athletics & Sports
Adalar,40.87625945,29.0910272621096,Çam Limanı Mesire Yeri,40.87055651848657,29.089232250292223,Trail
Adalar,40.87625945,29.0910272621096,H.S.S.K Şafak Pastanesi,40.8821368920124,29.089624222131135,Snack Place
Adalar,40.87625945,29.0910272621096,Arsa,40.880387024681355,29.09674055050688,Plaza
Adalar,40.87625945,29.0910272621096,Heybeliada Çam Koyu,40.87046676698086,29.088451143932954,Harbor / Marina
Adalar,40.87625945,29.0910272621096,Yeşilköy Balıkçısı Selimin Yeri,40.882346,29.08955,Island
Adalar,40.87625945,29.0910272621096,Heybeliada Su Sporları Kulübü Teras Bar,40.88240659970623,29.08914179507662,Bar
Adalar,40.87625945,29.0910272621096,Limos,40.88241700427024,29.089050465908088,Bakery
Adalar,40.87625945,29.0910272621096,asmalı mescit restaurant HSSK,40.882474,29.089154,BBQ Joint
Adalar,40.87625945,29.0910272621096,Ιερά Θεολογική Σχολή της Χάλκης,40.88198100865165,29.09487881949807,Museum
Adalar,40.87625945,29.0910272621096,Pedaliza Bar,40.882622863635824,29.08981204032898,Music Venue
Arnavutköy,41.184182,28.7407289,İmamoğlu Köfte ve Piyaz Salonu,41.18276902162887,28.740044760927308,Kofte Place
Arnavutköy,41.184182,28.7407289,Noorden Cafe & Nargile & Restaurant,41.18398981990243,28.73759463882213,Restaurant
Arnavutköy,41.184182,28.7407289,Yemen Kahvesi,41.18502825589124,28.740833195791552,Café
Arnavutköy,41.184182,28.7407289,City Fitness,41.183679865722205,28.74123006767645,Gym / Fitness Center
Arnavutköy,41.184182,28.7407289,Akın Bilgisayar,41.18345153614127,28.74027259621416,Electronics Store
Arnavutköy,41.184182,28.7407289,Huzur Kahvesi,41.18320627607853,28.74259874366923,Café
Arnavutköy,41.184182,28.7407289,Kıran Spor Kulübü,41.18378733273015,28.74028347289742,Gym
Arnavutköy,41.184182,28.7407289,Çakıroğlu Fırın,41.18271385301127,28.74224042124904,Bakery
Arnavutköy,41.184182,28.7407289,Hatay Katık Döner,41.18200986054069,28.74129085348442,Fast Food Restaurant
Arnavutköy,41.184182,28.7407289,Nostalji Cafe 2,41.18422167831764,28.7364270017476,Café
Arnavutköy,41.184182,28.7407289,Yeşilçam Kahve Evi,41.18205272654316,28.744583066556213,Café
Arnavutköy,41.184182,28.7407289,Onur Kebap Ve Kofte Restaurant,41.18593884977244,28.739412317209922,Restaurant
Arnavutköy,41.184182,28.7407289,ES Menemen ve Kahvaltı Salonu,41.18157576732961,28.74143972584051,Breakfast Spot
Arnavutköy,41.184182,28.7407289,Hamitağa Et Lokantası,41.182678988121985,28.74335741778176,Turkish Restaurant
Arnavutköy,41.184182,28.7407289,Arena Playstation Cafe,41.18239817182792,28.744141889175555,Arcade
Arnavutköy,41.184182,28.7407289,Ünsal Kardeşler Cafe & Restaurant,41.18389942899493,28.74121148130917,Dessert Shop
Arnavutköy,41.184182,28.7407289,Köfteci Kara,41.185198452449484,28.744551395414053,Kofte Place
Arnavutköy,41.184182,28.7407289,Mahsus Mahal,41.18422675248059,28.736771703648543,Café
Arnavutköy,41.184182,28.7407289,kanyan'n Cafe,41.184048253438796,28.737479582507095,Hookah Bar
Arnavutköy,41.184182,28.7407289,Yes Point,41.186586625970484,28.738744326669856,Café
Arnavutköy,41.184182,28.7407289,Tahtalı Köy Cafe & Restaurant,41.181194687065954,28.742487827884343,Turkish Home Cooking Restaurant
Arnavutköy,41.184182,28.7407289,Dürümcü Musa Usta,41.18440447055262,28.743388298221273,Turkish Restaurant
Arnavutköy,41.184182,28.7407289,SöylenTea,41.18274461218173,28.743312249405832,Cafeteria
Arnavutköy,41.184182,28.7407289,Rodeo Cafe & Restaurant,41.184156137270634,28.737806517464747,Café
Arnavutköy,41.184182,28.7407289,Pilavcı Baboş,41.182974251153794,28.742276845940587,Food Truck
Arnavutköy,41.184182,28.7407289,Paşa Döner Arnavutköy,41.18331745344182,28.74167497962162,Burger Joint
Arnavutköy,41.184182,28.7407289,Kahve Madeni,41.186547262251516,28.738739879865054,Café
Arnavutköy,41.184182,28.7407289,arnavutköy Spor Kulübü Lokali,41.183612120418026,28.74031048961638,Coffee Shop
Arnavutköy,41.184182,28.7407289,Big Mamma’s,41.18635067351137,28.738677058024322,Restaurant
Arnavutköy,41.184182,28.7407289,LEZZET SOFRASI,41.185431804680746,28.74025380547362,Diner
Arnavutköy,41.184182,28.7407289,Onur Market,41.18586004174335,28.740210298032018,Grocery Store
Arnavutköy,41.184182,28.7407289,Erzurum Cağ Kebabıcısı,41.18040959881969,28.74542719429091,Turkish Restaurant
Arnavutköy,41.184182,28.7407289,Arnavutköy Spor Kulübü,41.18347494613619,28.740233391985736,Football Stadium
Arnavutköy,41.184182,28.7407289,YILDIRIM PLAYSTATION,41.18244944029307,28.743927871342866,Arcade
Arnavutköy,41.184182,28.7407289,DeFacto,41.18462080172789,28.74096608586363,Clothing Store
Arnavutköy,41.184182,28.7407289,Balikci Metin,41.18068772200264,28.745437383619915,Fish & Chips Shop
Arnavutköy,41.184182,28.7407289,Network sport fitnes,41.18406463452341,28.745625154045026,Gym
Arnavutköy,41.184182,28.7407289,Nostalji Cafe,41.17849353151756,28.74475026656074,Café
Arnavutköy,41.184182,28.7407289,Tantunİstanbul,41.18556372894999,28.740209281600155,Fast Food Restaurant
Arnavutköy,41.184182,28.7407289,Öteki Coffee,41.18434976355501,28.736553866953376,Coffee Shop
Arnavutköy,41.184182,28.7407289,Arnavutköy Balıkçısı,41.18094643831838,28.745164252645502,Fish & Chips Shop
Arnavutköy,41.184182,28.7407289,Turkcell İletişim Merkezi,41.18252649098965,28.74248023101109,Mobile Phone Shop
Arnavutköy,41.184182,28.7407289,Aktaşlar Kebap Ve Lahmacun Salonu,41.18579459838511,28.739853573314246,Steakhouse
Arnavutköy,41.184182,28.7407289,Arnavutköy Erzurum Çağ Kebap,41.18033621795423,28.745468326655967,Turkish Restaurant
Arnavutköy,41.184182,28.7407289,Sümbül Pavyon,41.1827212721796,28.74007909025565,Dive Bar
Arnavutköy,41.184182,28.7407289,Arnavutköy Kadın Kültür Ve Sanat Merkezi,41.18233971557417,28.74147219621176,Performing Arts Venue
Arnavutköy,41.184182,28.7407289,Cinemaximum,41.183607155416155,28.735140785849328,Multiplex
Arnavutköy,41.184182,28.7407289,derya eczanesi,41.189508420460506,28.736091519741134,Pharmacy
Arnavutköy,41.184182,28.7407289,Turkcell İletişim Merkezi,41.18385974047183,28.74146268302634,Mobile Phone Shop
Arnavutköy,41.184182,28.7407289,Burger King Arnavutköy,41.180769297061055,28.745108512656966,Café
Arnavutköy,41.184182,28.7407289,Nossa Cafe,41.182662724338584,28.73496184556597,Buffet
Arnavutköy,41.184182,28.7407289,Lc WAIKIKI,41.18457399074629,28.74103567280836,Clothing Store
Arnavutköy,41.184182,28.7407289,David People,41.18358936446978,28.735012721571497,Café
Arnavutköy,41.184182,28.7407289,Avlu 34,41.183401999303534,28.735084533691403,Shopping Mall
